charge_point_id,Latitude,Longitude,Network
2086,54.785270999999995,-1.58515,Alpha
2087,54.785270999999995,-1.58515,Beta
2088,54.79298000000001,-1.60053,Gamma
2089,53.41433000000001,-0.784768,Delta
2090,52.036865,-2.423459,Gamma
2091,52.036865,-2.423459,Delta
2092,54.85448100000001,-1.729297,Beta
2093,54.854580000000006,-1.729397,Alpha
2094,54.617638,-1.309439,Gamma
2095,54.617737,-1.309439,Delta
2096,54.607445,-1.288612,Beta
2097,54.607544,-1.288512,Beta
2098,54.607346,-1.278325,Gamma
2099,54.607445,-1.278325,Alpha
2100,54.607544,-1.278325,Beta
2101,54.607643,-1.278325,Beta
2102,52.37785,-1.261406,Beta
2103,52.377834,-1.261355,Delta
2104,54.575489000000005,-1.2399200000000001,Gamma
2105,54.575481,-1.23991,Alpha
2106,54.571686,-1.234692,Gamma
2107,52.37429,-1.260887,Alpha
2108,52.374264000000004,-1.260887,Delta
2109,52.374203,-1.260894,Gamma
2110,54.616539,-1.28206,Gamma
2111,54.61661899999999,-1.282068,Beta
2112,53.078281000000004,-0.8154680000000001,Alpha
2113,53.078281000000004,-0.815413,Alpha
2114,53.078285,-0.815339,Delta
2115,53.078297,-0.815253,Alpha
2116,54.618362,-1.282454,Alpha
2117,53.08065,-0.814389,Delta
2118,54.57893000000001,-1.23775,Beta
2119,54.57893000000001,-1.23775,Delta
2120,54.618462,-1.282454,Beta
2121,54.966267,-2.098696,Beta
2122,54.966366,-2.098796,Alpha
2123,53.072239,-0.812972,Gamma
2124,53.0742,-0.812121,Beta
2125,53.07411999999999,-0.812129,Gamma
2126,52.367092,-1.260378,Delta
2127,52.367004,-1.260399,Alpha
2128,52.12397,-1.6407599999999998,Beta
2129,54.574431999999995,-1.225524,Delta
2130,54.574535,-1.225524,Gamma
2131,54.969761,-2.09503,Delta
2132,54.96976899999999,-2.09503,Alpha
2133,54.969868000000005,-2.09503,Gamma
2134,53.07444399999999,-0.808569,Alpha
2135,53.074490000000004,-0.808526,Gamma
2136,53.074543000000006,-0.808474,Alpha
2137,53.074574,-0.808443,Gamma
2138,53.074574,-0.808443,Delta
2139,54.971081000000005,-2.097815,Alpha
2140,54.971092000000006,-2.097836,Gamma
2141,53.077702,-0.8059999999999999,Gamma
2142,54.972407999999994,-2.0976,Delta
2143,54.972614,-2.096875,Delta
2144,53.297706999999996,-3.727103,Gamma
2145,53.389851,-0.747742,Gamma
2146,53.389851,-0.747742,Alpha
2147,52.036743,-1.8612939999999998,Delta
2148,54.96838,-2.463931,Gamma
2149,54.96838,-2.46397,Delta
2150,54.88476899999999,-1.7039099999999998,Delta
2151,52.03532,-1.862697,Delta
2152,53.295525,-3.730181,Delta
2153,53.29549,-3.730253,Gamma
2154,52.253582,-1.386349,Alpha
2155,52.253582,-1.386349,Gamma
2156,52.253544,-1.386371,Beta
2157,52.253513,-1.3864020000000001,Delta
2158,51.987309,-2.1648959999999997,Alpha
2159,51.987312,-2.164831,Gamma
2160,52.058887,-2.7156860000000003,Beta
2161,52.056098999999996,-2.7093,Gamma
2162,52.056098999999996,-2.7119,Beta
2163,52.056053000000006,-2.711809,Delta
2164,52.0,-2.0,Beta
2165,52.202892,-3.031843,Gamma
2166,53.29343000000001,-0.744065,Alpha
2167,53.293465000000005,-0.743977,Gamma
2168,53.293465000000005,-0.743977,Alpha
2169,53.293491,-0.743879,Beta
2170,52.0411,-2.685609,Beta
2171,52.041046,-2.685777,Gamma
2172,52.040951,-2.685763,Alpha
2173,52.040924,-2.685823,Delta
2174,52.040771,-2.685991,Delta
2175,52.040749,-2.6859919999999997,Delta
2176,52.040752000000005,-2.686114,Beta
2177,52.04071,-2.686141,Delta
2178,52.040672,-2.6861740000000003,Beta
2179,52.040562,-2.686172,Delta
2180,52.050598,-2.7177,Beta
2181,52.038928999999996,-2.688006,Beta
2182,52.03886,-2.6881060000000003,Alpha
2183,52.049633,-2.721727,Alpha
2184,52.048629999999996,-2.722727,Delta
2185,52.048629999999996,-2.722727,Beta
2186,54.950058,-1.8413439999999999,Alpha
2187,54.950157,-1.8413439999999999,Delta
2188,55.009785,-2.323909,Beta
2189,54.98660699999999,-2.519784,Gamma
2190,54.98660699999999,-2.5198840000000002,Gamma
2191,55.009884,-2.3238090000000002,Delta
2192,54.851172999999996,-1.560361,Alpha
2193,54.851418,-1.560274,Alpha
2194,52.762779,-0.885709,Gamma
2195,54.580528,-1.1525290000000001,Gamma
2196,54.83143199999999,-1.483291,Delta
2197,54.831309999999995,-1.482974,Gamma
2198,54.831444,-1.48306,Alpha
2199,54.831425,-1.483017,Beta
2200,54.52930799999999,-1.09901,Beta
2201,54.529410999999996,-1.09901,Delta
2202,54.809658,-1.439532,Alpha
2203,54.821059999999996,-1.45475,Alpha
2204,54.821059999999996,-1.45475,Gamma
2205,54.886826,-1.577077,Alpha
2206,52.014998999999996,-2.73337,Alpha
2207,54.68131999999999,-3.231696,Alpha
2208,54.68131999999999,-3.231696,Alpha
2209,54.681301,-3.231773,Delta
2210,54.821938,-1.450834,Delta
2211,54.893902000000004,-2.89798,Beta
2212,54.895653,-2.897764,Alpha
2213,54.887001,-2.92423,Gamma
2214,54.887001,-2.92423,Delta
2215,54.8862,-1.5567,Gamma
2216,54.648815,-1.201009,Alpha
2217,54.844806999999996,-1.4736559999999999,Gamma
2218,52.993801,-0.7589,Delta
2219,54.946251000000004,-1.6802599999999999,Delta
2220,54.94635,-1.6802599999999999,Beta
2221,52.352493,-1.159274,Beta
2222,52.352493,-1.159274,Alpha
2223,54.963848,-1.71072,Alpha
2224,54.963848,-1.71072,Beta
2225,54.760509,-1.318586,Alpha
2226,54.760479000000004,-1.31843,Delta
2227,54.9687,-1.711496,Beta
2228,54.969639,-1.71233,Alpha
2229,52.351669,-1.148878,Gamma
2230,54.885948,-1.51922,Gamma
2231,51.919899,-2.0693,Delta
2232,54.958771,-1.67173,Alpha
2233,54.95887,-1.67173,Delta
2234,51.912997999999995,-2.0971900000000003,Gamma
2235,54.94299300000001,-1.624498,Beta
2236,53.233031999999994,-3.8049480000000004,Gamma
2237,54.532539,-1.05461,Delta
2238,54.532639,-1.05461,Alpha
2239,54.134003,-0.7979229999999999,Alpha
2240,54.686279000000006,-1.20989,Delta
2241,54.686378000000005,-1.209997,Delta
2242,54.936039,-1.601335,Gamma
2243,53.312183,-0.665189,Delta
2244,54.686115,-1.204029,Alpha
2245,54.878471,-1.4808540000000001,Gamma
2246,54.878570999999994,-1.4808540000000001,Alpha
2247,54.940701000000004,-1.6043,Alpha
2248,54.9408,-1.6043,Beta
2249,54.13131,-0.7897529999999999,Delta
2250,51.897419,-2.173709,Delta
2251,51.8974,-2.1737610000000003,Alpha
2252,51.897385,-2.173807,Alpha
2253,51.990749,-1.70075,Gamma
2254,51.98875,-1.7019799999999998,Gamma
2255,51.900948,-2.083751,Delta
2256,54.86000799999999,-1.43377,Alpha
2257,51.8969,-2.10074,Gamma
2258,51.89904,-2.0747299999999997,Gamma
2259,51.899361,-2.0706,Beta
2260,54.938499,-1.57989,Alpha
2261,54.912155000000006,-1.520853,Delta
2262,54.912257999999994,-1.520873,Alpha
2263,54.939910999999995,-1.57802,Alpha
2264,52.460178000000006,-1.01631,Alpha
2265,54.951962,-1.60289,Alpha
2266,54.964443,-1.6278920000000001,Delta
2267,54.60915,-1.100587,Alpha
2268,54.609001,-1.0996,Alpha
2269,54.958468999999994,-1.6028200000000001,Beta
2270,54.958468999999994,-1.6028200000000001,Beta
2271,51.916416,-2.582878,Beta
2272,54.968433,-1.622436,Beta
2273,54.968532999999994,-1.622436,Alpha
2274,54.968658,-1.6227,Delta
2275,54.968669999999996,-1.6227,Alpha
2276,54.968788,-1.62221,Alpha
2277,54.968788,-1.62221,Delta
2278,54.971539,-1.62852,Beta
2279,54.971539,-1.62852,Alpha
2280,54.969848999999996,-1.62365,Gamma
2281,54.969848999999996,-1.62365,Delta
2282,54.96954,-1.6224299999999998,Delta
2283,53.092079000000005,-3.80324,Gamma
2284,53.09210600000001,-3.8033019999999995,Delta
2285,53.09210600000001,-3.8033019999999995,Beta
2286,54.908108,-1.487201,Delta
2287,54.949181,-1.570194,Gamma
2288,54.907093,-1.485006,Gamma
2289,54.907063,-1.484941,Alpha
2290,54.907089,-1.484916,Alpha
2291,54.907166000000004,-1.484941,Alpha
2292,54.907265,-1.484941,Delta
2293,54.907364,-1.484941,Alpha
2294,51.8755,-2.2685,Alpha
2295,54.964813,-1.603435,Gamma
2296,54.964916,-1.603485,Gamma
2297,54.966114000000005,-1.605836,Gamma
2298,54.966225,-1.605997,Delta
2299,54.96628199999999,-1.605933,Alpha
2300,54.971371,-1.61781,Delta
2301,54.966255000000004,-1.605753,Alpha
2302,54.97147,-1.61781,Delta
2303,54.971008,-1.6136700000000002,Beta
2304,54.971111,-1.6136700000000002,Beta
2305,54.974167,-1.619089,Delta
2306,54.969204000000005,-1.607213,Alpha
2307,54.970268000000004,-1.60965,Beta
2308,54.97427,-1.619089,Delta
2309,54.96566800000001,-1.59742,Delta
2310,54.976158,-1.61789,Alpha
2311,54.971168999999996,-1.60602,Alpha
2312,54.971194999999994,-1.605997,Alpha
2313,54.971084999999995,-1.605432,Beta
2314,54.97576899999999,-1.6164100000000001,Delta
2315,54.97578000000001,-1.6164100000000001,Delta
2316,54.97126,-1.6055840000000001,Delta
2317,54.971160999999995,-1.605334,Delta
2318,54.971252,-1.605512,Delta
2319,54.971252,-1.605512,Gamma
2320,54.966671,-1.59486,Gamma
2321,54.971180000000004,-1.605235,Alpha
2322,54.97606999999999,-1.61671,Gamma
2323,54.97606999999999,-1.61671,Beta
2324,54.976082,-1.61671,Beta
2325,54.960719999999995,-1.5813,Beta
2326,54.960724,-1.581308,Beta
2327,54.975899,-1.61624,Alpha
2328,54.976119999999995,-1.61675,Delta
2329,54.976051,-1.61658,Alpha
2330,54.976051,-1.61658,Delta
2331,54.97591,-1.61624,Alpha
2332,54.976131,-1.61675,Beta
2333,54.966679000000006,-1.59466,Alpha
2334,54.96677,-1.59486,Gamma
2335,54.976051,-1.6165,Gamma
2336,54.966778000000005,-1.59476,Alpha
2337,54.976051,-1.61638,Delta
2338,54.976051,-1.61637,Alpha
2339,54.966868999999996,-1.59486,Delta
2340,54.96696899999999,-1.59486,Delta
2341,54.97189300000001,-1.605997,Beta
2342,54.970969999999994,-1.60311,Alpha
2343,54.971001,-1.60311,Alpha
2344,55.00724,-1.6946709999999998,Alpha
2345,51.868809000000006,-2.2523299999999997,Delta
2346,54.987438,-1.6359299999999999,Gamma
2347,54.987438,-1.6359299999999999,Gamma
2348,54.974121,-1.60385,Delta
2349,54.974219999999995,-1.60385,Gamma
2350,54.978699,-1.6107200000000002,Delta
2351,54.978905000000005,-1.6107280000000002,Alpha
2352,51.865105,-2.210811,Gamma
2353,51.864349,-2.24518,Delta
2354,51.864101,-2.1946,Beta
2355,54.826149,-1.32585,Gamma
2356,54.826149,-1.32585,Delta
2357,52.511421,-0.9433030000000001,Delta
2358,52.511375,-0.943232,Beta
2359,52.511337,-0.943152,Alpha
2360,54.977699,-1.5992,Alpha
2361,54.977699,-1.5991,Delta
2362,55.00745,-1.667705,Alpha
2363,54.882670999999995,-1.4086100000000001,Beta
2364,54.61669499999999,-1.072553,Delta
2365,54.83591800000001,-1.3341399999999999,Delta
2366,54.98,-1.5962,Beta
2367,54.98,-1.5961,Gamma
2368,54.616943000000006,-1.070999,Delta
2369,54.864169999999994,-1.37305,Alpha
2370,54.86426899999999,-1.37305,Gamma
2371,54.958068999999995,-1.540813,Delta
2372,55.028156,-1.703485,Beta
2373,52.258533,-1.164035,Alpha
2374,52.260601,-1.15904,Delta
2375,52.260612,-1.158998,Alpha
2376,52.260338,-1.159091,Delta
2377,54.892444999999995,-1.4058389999999998,Gamma
2378,54.892543999999994,-1.4058389999999998,Delta
2379,51.988716,-1.580561,Delta
2380,55.035258999999996,-1.71038,Gamma
2381,55.007851,-1.634267,Alpha
2382,55.036991,-1.71175,Beta
2383,55.03811999999999,-1.7107439999999998,Alpha
2384,55.03811999999999,-1.7107400000000001,Beta
2385,55.03821899999999,-1.7107439999999998,Gamma
2386,55.048,-1.73977,Gamma
2387,55.038422,-1.7107439999999998,Alpha
2388,55.004822,-1.61952,Alpha
2389,54.98695,-1.577,Beta
2390,54.90107,-1.409018,Beta
2391,54.901168999999996,-1.409018,Alpha
2392,54.90296899999999,-1.410906,Gamma
2393,54.903068999999995,-1.410906,Beta
2394,54.902599,-1.41003,Delta
2395,54.90271,-1.410032,Beta
2396,54.902809,-1.410032,Delta
2397,54.902908,-1.410032,Delta
2398,54.881317,-1.374252,Beta
2399,54.90300799999999,-1.410032,Gamma
2400,55.006820999999995,-1.61952,Delta
2401,54.904030000000006,-1.4116360000000001,Beta
2402,54.903110999999996,-1.410032,Beta
2403,55.004028000000005,-1.6125399999999999,Beta
2404,54.904129000000005,-1.4116360000000001,Delta
2405,54.90155,-1.406987,Delta
2406,54.901653,-1.406987,Gamma
2407,55.00503199999999,-1.6125399999999999,Gamma
2408,54.90229,-1.40678,Alpha
2409,54.902390000000004,-1.40678,Alpha
2410,51.843899,-2.1454,Beta
2411,54.888805000000005,-1.381334,Beta
2412,54.888905,-1.381334,Delta
2413,54.943118999999996,-1.47109,Beta
2414,54.591620999999996,-1.01794,Delta
2415,54.591620999999996,-1.01794,Gamma
2416,53.2057,-0.616001,Delta
2417,54.244926,-0.776473,Alpha
2418,54.95409,-1.48607,Delta
2419,53.200821,-0.615699,Gamma
2420,55.00915500000001,-1.5990719999999998,Alpha
2421,55.009209,-1.5990469999999999,Gamma
2422,55.009216,-1.59904,Gamma
2423,54.904491,-1.392698,Beta
2424,55.009262,-1.5990360000000001,Alpha
2425,55.009361,-1.59915,Alpha
2426,54.904591,-1.392698,Beta
2427,55.00946,-1.59915,Beta
2428,54.897301,-1.379669,Gamma
2429,54.90225600000001,-1.386744,Beta
2430,54.90225600000001,-1.386744,Beta
2431,54.560772,-0.9838530000000001,Gamma
2432,54.560772,-0.98383,Alpha
2433,54.90081800000001,-1.381936,Delta
2434,54.90091700000001,-1.381936,Beta
2435,54.90235500000001,-1.382444,Alpha
2436,54.90225600000001,-1.382244,Beta
2437,54.90303,-1.38326,Delta
2438,54.902454000000006,-1.382244,Delta
2439,54.902556999999995,-1.382344,Alpha
2440,54.902657,-1.382374,Alpha
2441,54.966831000000006,-1.49814,Beta
2442,54.907692000000004,-1.38725,Delta
2443,55.034018999999994,-1.6452200000000001,Alpha
2444,55.034018999999994,-1.6452200000000001,Alpha
2445,55.034018999999994,-1.6452200000000001,Beta
2446,54.907993000000005,-1.38715,Gamma
2447,54.97942,-1.51636,Alpha
2448,54.97942,-1.51636,Gamma
2449,54.965931000000005,-1.48835,Beta
2450,54.908112,-1.384184,Delta
2451,54.908112,-1.384084,Gamma
2452,54.908211,-1.384184,Gamma
2453,54.90831,-1.384084,Beta
2454,55.01036800000001,-1.578532,Alpha
2455,55.010468,-1.578532,Beta
2456,53.216343,-0.601705,Gamma
2457,54.905552,-1.37637,Beta
2458,52.206417,-1.180244,Delta
2459,52.206345,-1.18019,Gamma
2460,52.206345,-1.18019,Gamma
2461,51.822121,-2.275357,Alpha
2462,54.95018,-1.44997,Alpha
2463,54.961895,-1.469381,Gamma
2464,54.946602,-1.4403,Alpha
2465,54.912315,-1.372204,Delta
2466,54.91235699999999,-1.372204,Alpha
2467,54.979599,-1.4921,Delta
2468,54.984852000000004,-1.501973,Gamma
2469,54.98444,-1.49886,Delta
2470,54.97999599999999,-1.489374,Gamma
2471,54.98008000000001,-1.4894100000000001,Alpha
2472,54.923149,-1.38574,Beta
2473,54.923248,-1.38574,Gamma
2474,54.567253,-0.9653209999999999,Beta
2475,54.971588,-1.4680600000000001,Delta
2476,54.9617,-1.4489,Gamma
2477,54.929901,-1.3904299999999998,Alpha
2478,54.965286,-1.453047,Beta
2479,54.564484,-0.955976,Alpha
2480,54.985039,-1.48561,Alpha
2481,54.919025,-1.363472,Alpha
2482,54.982288,-1.47451,Delta
2483,52.241638,-3.3768599999999998,Delta
2484,52.2397,-3.376793,Alpha
2485,54.97533000000001,-1.451309,Delta
2486,54.975143,-1.447034,Alpha
2487,51.941444,-1.558101,Alpha
2488,54.976738,-1.446754,Delta
2489,54.976760999999996,-1.44676,Beta
2490,54.976760999999996,-1.44676,Gamma
2491,54.976760999999996,-1.44676,Alpha
2492,54.97676800000001,-1.446769,Beta
2493,54.978469999999994,-1.4482899999999999,Delta
2494,54.974201,-1.4395,Alpha
2495,54.936007999999994,-1.371349,Gamma
2496,54.936007999999994,-1.371249,Beta
2497,54.936001,-1.37114,Delta
2498,52.911499,-0.650787,Delta
2499,55.019428000000005,-1.5106700000000002,Beta
2500,54.992630000000005,-1.4545700000000001,Alpha
2501,55.020408999999994,-1.50922,Gamma
2502,55.020408999999994,-1.50922,Gamma
2503,54.9687,-1.409,Alpha
2504,53.536915,-0.541342,Delta
2505,54.944851,-1.36446,Gamma
2506,54.971889000000004,-1.40965,Beta
2507,54.989239000000005,-1.44135,Delta
2508,54.989239000000005,-1.44135,Alpha
2509,53.233624,-0.5574180000000001,Beta
2510,52.678936,-0.739639,Beta
2511,54.986801,-1.429833,Gamma
2512,55.066058999999996,-1.59628,Beta
2513,55.066157999999994,-1.59628,Beta
2514,51.806339,-2.552257,Delta
2515,54.99473199999999,-1.44086,Delta
2516,54.986839,-1.42585,Gamma
2517,53.225899,-0.5513,Gamma
2518,54.99678,-1.43903,Beta
2519,54.994972,-1.434734,Gamma
2520,55.085556000000004,-1.631111,Delta
2521,54.994629,-1.43165,Beta
2522,54.996361,-1.4340899999999999,Beta
2523,52.670303000000004,-0.7351439999999999,Alpha
2524,54.995049,-1.42911,Beta
2525,54.995049,-1.42911,Beta
2526,54.99626899999999,-1.43118,Alpha
2527,51.938301,-1.5051,Beta
2528,51.938301,-1.5051,Beta
2529,54.994839,-1.42828,Delta
2530,51.938606,-1.503992,Delta
2531,54.99541899999999,-1.4278899999999999,Delta
2532,54.995456999999995,-1.427917,Alpha
2533,54.996601,-1.42945,Beta
2534,53.235313,-0.5438649999999999,Alpha
2535,53.2295,-0.544659,Beta
2536,54.981044999999995,-1.3974469999999999,Delta
2537,54.98107099999999,-1.3974799999999998,Gamma
2538,53.229133999999995,-0.544488,Delta
2539,54.99898100000001,-1.4295200000000001,Alpha
2540,53.231674,-0.543837,Gamma
2541,53.23169300000001,-0.543821,Alpha
2542,53.231743,-0.543809,Gamma
2543,53.231731,-0.543809,Beta
2544,54.999664,-1.428658,Beta
2545,54.99966,-1.42865,Alpha
2546,52.671501,-0.7292390000000001,Alpha
2547,54.994597999999996,-1.4186,Alpha
2548,53.223202,-0.5435,Beta
2549,54.994701,-1.4175,Alpha
2550,53.223175,-0.542852,Alpha
2551,53.223167000000004,-0.542745,Alpha
2552,53.22316,-0.5426890000000001,Delta
2553,53.22316,-0.542632,Delta
2554,54.554581000000006,-0.8928959999999999,Gamma
2555,54.554588,-0.8928590000000001,Alpha
2556,55.00555,-1.4309,Delta
2557,55.025791000000005,-1.46895,Delta
2558,55.025791000000005,-1.46895,Beta
2559,55.025791000000005,-1.46895,Beta
2560,53.226882999999994,-0.537522,Beta
2561,53.226882999999994,-0.537522,Alpha
2562,53.226882999999994,-0.537522,Beta
2563,53.226882999999994,-0.537522,Gamma
2564,53.226882999999994,-0.537522,Gamma
2565,53.227215,-0.536983,Alpha
2566,55.002178,-1.4194,Beta
2567,55.002368999999995,-1.41876,Alpha
2568,53.2295,-0.53588,Delta
2569,55.075588,-1.5700100000000001,Alpha
2570,54.554489000000004,-0.886589,Gamma
2571,55.004146999999996,-3.06597,Alpha
2572,55.004146999999996,-3.06597,Beta
2573,55.005173,-3.065013,Gamma
2574,55.006237,-3.063085,Gamma
2575,55.00518,-3.0650880000000003,Beta
2576,52.235199,-1.0466,Alpha
2577,51.935089000000005,-1.474167,Gamma
2578,51.934238,-1.47444,Beta
2579,55.12595699999999,-1.671889,Alpha
2580,55.02816800000001,-1.429938,Delta
2581,55.23177,-2.176804,Gamma
2582,55.049229000000004,-1.4532100000000001,Delta
2583,55.04933199999999,-1.4532100000000001,Delta
2584,52.449642000000004,-0.825422,Gamma
2585,52.449656999999995,-0.825277,Beta
2586,55.153114,-1.6862990000000002,Beta
2587,55.153141000000005,-1.6862990000000002,Alpha
2588,55.153164000000004,-1.686306,Gamma
2589,55.153197999999996,-1.6845,Beta
2590,55.15361,-1.6845,Alpha
2591,55.15361,-1.6845,Alpha
2592,55.153507,-1.6833900000000002,Gamma
2593,51.721668,-2.2131819999999998,Alpha
2594,52.588661,-0.7223350000000001,Delta
2595,52.588661,-0.7223350000000001,Alpha
2596,52.588577,-0.721788,Gamma
2597,52.153214,-3.401135,Beta
2598,55.130931999999994,-1.597849,Delta
2599,55.133873,-1.573891,Beta
2600,52.674004000000004,-0.658066,Delta
2601,52.674693999999995,-0.657411,Alpha
2602,52.674693999999995,-0.657411,Gamma
2603,51.808147,-1.637621,Alpha
2604,55.109238,-1.5003229999999999,Delta
2605,55.109367000000006,-1.5003389999999999,Gamma
2606,55.109627,-1.5003819999999999,Delta
2607,53.3009,-0.465,Alpha
2608,51.716702000000005,-1.9602700000000002,Beta
2609,55.133869,-1.534261,Delta
2610,55.133968,-1.534261,Delta
2611,55.128207999999994,-1.51423,Gamma
2612,55.1278,-1.508313,Delta
2613,52.516411,-0.72504,Gamma
2614,52.493748,-0.729849,Beta
2615,52.493725,-0.729755,Gamma
2616,52.271172,-0.9005790000000001,Delta
2617,52.271145000000004,-0.9005340000000001,Delta
2618,52.50761,-0.71695,Gamma
2619,52.710930000000005,-0.600826,Beta
2620,52.297619,-0.867776,Gamma
2621,52.297581,-0.8678030000000001,Alpha
2622,52.297489,-0.8677799999999999,Alpha
2623,52.042194,-1.137433,Gamma
2624,52.042152,-1.137463,Gamma
2625,52.459099,-0.73697,Beta
2626,55.185173,-1.582706,Delta
2627,55.185078000000004,-1.582446,Alpha
2628,55.18518100000001,-1.582702,Gamma
2629,52.459099,-0.73597,Delta
2630,55.182404000000005,-1.573365,Alpha
2631,52.273869,-0.875469,Delta
2632,52.273376,-0.8746,Beta
2633,52.273384,-0.8745290000000001,Beta
2634,52.273392,-0.874467,Beta
2635,52.273392,-0.8744360000000001,Gamma
2636,51.880005,-1.365153,Delta
2637,52.487109999999994,-0.7062609999999999,Beta
2638,52.487109999999994,-0.7062609999999999,Alpha
2639,52.487312,-0.7061109999999999,Gamma
2640,52.487286,-0.704472,Gamma
2641,55.183399,-1.54639,Delta
2642,55.183418,-1.54643,Beta
2643,55.183418,-1.54643,Alpha
2644,52.507992,-0.69033,Alpha
2645,52.507992,-0.69033,Beta
2646,55.183498,-1.54639,Alpha
2647,55.183601,-1.54639,Delta
2648,55.184799,-1.54502,Delta
2649,52.134361,-0.9899370000000001,Beta
2650,52.131481,-0.9909610000000001,Delta
2651,52.131481,-0.9909610000000001,Delta
2652,52.131527,-0.9908969999999999,Gamma
2653,52.131572999999996,-0.990807,Beta
2654,52.131596,-0.9907600000000001,Beta
2655,52.40596,-0.7474529999999999,Delta
2656,52.40596,-0.7474529999999999,Beta
2657,52.405975,-0.7473569999999999,Beta
2658,52.130736999999996,-0.9884440000000001,Delta
2659,52.130764,-0.988351,Alpha
2660,52.130787,-0.988259,Gamma
2661,52.130795,-0.988201,Delta
2662,52.511391,-0.6727770000000001,Alpha
2663,52.511391,-0.6727770000000001,Alpha
2664,52.488941000000004,-0.686094,Beta
2665,52.48893399999999,-0.686095,Beta
